season,adp_source,true_adp,episode,seed,draft_slot,strategy,regular_rank,regular_wins,managed_points,oracle_lineup_points,made_playoffs,champion
2025,ESPN preseason-rank proxy,False,205,93250205,2,model_only,8,6.0,1208.2,1476.9799999999998,False,False
2025,ESPN preseason-rank proxy,False,206,93250206,3,adp,2,10.0,1201.04,1488.5400000000002,True,False
2025,ESPN preseason-rank proxy,False,206,93250206,3,target_intel,5,8.0,1116.98,1403.3,True,False
2025,ESPN preseason-rank proxy,False,206,93250206,3,model_only,10,6.0,1166.78,1463.7400000000002,False,False
2025,ESPN preseason-rank proxy,False,207,93250207,4,adp,3,8.0,1279.24,1614.3000000000002,True,False
2025,ESPN preseason-rank proxy,False,207,93250207,4,target_intel,6,7.0,1224.8600000000001,1568.56,True,False
2025,ESPN preseason-rank proxy,False,207,93250207,4,model_only,7,7.0,1168.9,1408.6599999999999,False,False
2025,ESPN preseason-rank proxy,False,208,93250208,5,adp,3,9.0,1252.6399999999999,1559.92,True,False
2025,ESPN preseason-rank proxy,False,208,93250208,5,target_intel,4,9.0,1332.6200000000001,1595.14,True,False
2025,ESPN preseason-rank proxy,False,208,93250208,5,model_only,2,9.0,1220.8000000000002,1533.3799999999999,True,False
2025,ESPN preseason-rank proxy,False,209,93250209,6,adp,12,4.0,1125.8,1500.6,False,False
2025,ESPN preseason-rank proxy,False,209,93250209,6,target_intel,2,9.0,1251.3200000000002,1637.5800000000002,True,False
2025,ESPN preseason-rank proxy,False,209,93250209,6,model_only,5,7.0,1194.1200000000001,1468.7799999999997,True,False
2025,ESPN preseason-rank proxy,False,210,93250210,7,adp,8,7.0,1272.6999999999998,1528.84,False,False
2025,ESPN preseason-rank proxy,False,210,93250210,7,target_intel,1,12.0,1323.6000000000001,1642.7400000000002,True,False
2025,ESPN preseason-rank proxy,False,210,93250210,7,model_only,7,7.0,1144.88,1479.1200000000001,False,False
2025,ESPN preseason-rank proxy,False,211,93250211,8,adp,6,7.0,1296.6000000000001,1646.44,True,False
2025,ESPN preseason-rank proxy,False,211,93250211,8,target_intel,5,7.0,1295.2,1555.1399999999996,True,False
2025,ESPN preseason-rank proxy,False,211,93250211,8,model_only,8,7.0,1060.9,1475.04,False,False
2025,ESPN preseason-rank proxy,False,212,93250212,9,adp,8,6.0,1213.88,1559.42,False,False
2025,ESPN preseason-rank proxy,False,212,93250212,9,target_intel,4,8.0,1262.3,1629.48,True,False
2025,ESPN preseason-rank proxy,False,212,93250212,9,model_only,5,8.0,1295.32,1613.4,True,False
2025,ESPN preseason-rank proxy,False,213,93250213,10,adp,8,6.0,1291.5,1651.8000000000002,False,False
2025,ESPN preseason-rank proxy,False,213,93250213,10,target_intel,11,5.0,1036.5,1380.74,False,False
2025,ESPN preseason-rank proxy,False,213,93250213,10,model_only,5,8.0,1092.5,1365.2,True,False
2025,ESPN preseason-rank proxy,False,214,93250214,11,adp,5,8.0,1184.94,1543.76,True,True
2025,ESPN preseason-rank proxy,False,214,93250214,11,target_intel,5,7.0,1251.4,1633.14,True,False
2025,ESPN preseason-rank proxy,False,214,93250214,11,model_only,4,8.0,1191.7,1442.0400000000002,True,False
2025,ESPN preseason-rank proxy,False,215,93250215,12,adp,7,7.0,1184.48,1516.4399999999998,False,False
2025,ESPN preseason-rank proxy,False,215,93250215,12,target_intel,4,8.0,1213.9,1585.9399999999996,True,False
2025,ESPN preseason-rank proxy,False,215,93250215,12,model_only,9,7.0,1216.28,1504.6199999999997,False,False
2025,ESPN preseason-rank proxy,False,216,93250216,1,adp,8,6.5,1141.6000000000001,1547.78,False,False
2025,ESPN preseason-rank proxy,False,216,93250216,1,target_intel,9,5.0,1080.58,1413.5200000000002,False,False
2025,ESPN preseason-rank proxy,False,216,93250216,1,model_only,7,7.0,1204.7399999999998,1492.0399999999997,False,False
2025,ESPN preseason-rank proxy,False,217,93250217,2,adp,10,5.0,1199.1799999999998,1498.0800000000002,False,False
2025,ESPN preseason-rank proxy,False,217,93250217,2,target_intel,6,8.0,1131.42,1450.96,True,False
2025,ESPN preseason-rank proxy,False,217,93250217,2,model_only,6,8.0,1142.62,1426.18,True,False
2025,ESPN preseason-rank proxy,False,218,93250218,3,adp,3,8.0,1316.8000000000002,1652.4,True,False
2025,ESPN preseason-rank proxy,False,218,93250218,3,target_intel,8,7.0,1129.78,1411.2000000000003,False,False
2025,ESPN preseason-rank proxy,False,218,93250218,3,model_only,9,6.0,1186.4599999999998,1447.78,False,False
2025,ESPN preseason-rank proxy,False,219,93250219,4,adp,10,6.0,1151.46,1513.7200000000005,False,False
2025,ESPN preseason-rank proxy,False,219,93250219,4,target_intel,6,6.0,1208.3200000000002,1527.4200000000003,True,False
2025,ESPN preseason-rank proxy,False,219,93250219,4,model_only,3,8.0,1246.28,1504.26,True,False
2025,ESPN preseason-rank proxy,False,220,93250220,5,adp,4,7.0,1317.46,1827.5800000000002,True,False
2025,ESPN preseason-rank proxy,False,220,93250220,5,target_intel,6,7.0,1252.68,1608.4599999999998,True,False
2025,ESPN preseason-rank proxy,False,220,93250220,5,model_only,10,5.0,1132.9199999999998,1383.42,False,False
2025,ESPN preseason-rank proxy,False,221,93250221,6,adp,2,9.0,1290.68,1595.0000000000002,True,False
2025,ESPN preseason-rank proxy,False,221,93250221,6,target_intel,4,8.0,1196.1,1516.8400000000001,True,False
2025,ESPN preseason-rank proxy,False,221,93250221,6,model_only,11,5.0,1112.2,1409.6800000000003,False,False
2025,ESPN preseason-rank proxy,False,222,93250222,7,adp,3,8.0,1228.3400000000001,1739.5400000000002,True,False
2025,ESPN preseason-rank proxy,False,222,93250222,7,target_intel,2,9.0,1351.3,1711.1599999999996,True,True
2025,ESPN preseason-rank proxy,False,222,93250222,7,model_only,2,8.0,1263.8,1522.76,True,False
2025,ESPN preseason-rank proxy,False,223,93250223,8,adp,1,10.0,1421.0400000000002,1694.16,True,False
2025,ESPN preseason-rank proxy,False,223,93250223,8,target_intel,6,7.0,1192.5199999999998,1522.3000000000002,True,False
2025,ESPN preseason-rank proxy,False,223,93250223,8,model_only,6,7.0,1311.4799999999998,1626.9200000000003,True,False
2025,ESPN preseason-rank proxy,False,224,93250224,9,adp,10,5.0,1032.4199999999998,1333.32,False,False
2025,ESPN preseason-rank proxy,False,224,93250224,9,target_intel,5,8.0,1165.08,1526.02,True,False
2025,ESPN preseason-rank proxy,False,224,93250224,9,model_only,12,5.0,1000.4,1442.44,False,False
2025,ESPN preseason-rank proxy,False,225,93250225,10,adp,10,4.0,1273.12,1633.18,False,False
2025,ESPN preseason-rank proxy,False,225,93250225,10,target_intel,9,6.0,1130.68,1486.1200000000001,False,False
2025,ESPN preseason-rank proxy,False,225,93250225,10,model_only,11,5.0,1062.58,1389.9200000000003,False,False
2025,ESPN preseason-rank proxy,False,226,93250226,11,adp,4,8.0,1232.3800000000003,1503.6599999999999,True,False
2025,ESPN preseason-rank proxy,False,226,93250226,11,target_intel,4,8.0,1257.6,1579.9399999999998,True,False
2025,ESPN preseason-rank proxy,False,226,93250226,11,model_only,9,6.0,1182.8,1499.0399999999997,False,False
2025,ESPN preseason-rank proxy,False,227,93250227,12,adp,3,9.0,1164.36,1504.7600000000002,True,False
2025,ESPN preseason-rank proxy,False,227,93250227,12,target_intel,9,6.0,1097.8,1462.5400000000002,False,False
2025,ESPN preseason-rank proxy,False,227,93250227,12,model_only,8,6.0,1144.8999999999999,1484.14,False,False
2025,ESPN preseason-rank proxy,False,228,93250228,1,adp,4,8.0,1202.6799999999998,1592.6200000000001,True,False
2025,ESPN preseason-rank proxy,False,228,93250228,1,target_intel,11,5.0,1100.8000000000002,1468.88,False,False
2025,ESPN preseason-rank proxy,False,228,93250228,1,model_only,3,9.0,1171.8,1447.38,True,False
2025,ESPN preseason-rank proxy,False,229,93250229,2,adp,12,5.0,1016.8599999999999,1486.94,False,False
2025,ESPN preseason-rank proxy,False,229,93250229,2,target_intel,2,11.0,1218.9,1617.98,True,True
2025,ESPN preseason-rank proxy,False,229,93250229,2,model_only,5,8.0,1224.68,1513.46,True,False
2025,ESPN preseason-rank proxy,False,230,93250230,3,adp,5,7.0,1221.8999999999999,1586.2399999999998,True,False
2025,ESPN preseason-rank proxy,False,230,93250230,3,target_intel,5,8.0,1191.94,1500.64,True,False
2025,ESPN preseason-rank proxy,False,230,93250230,3,model_only,11,5.0,1214.6200000000001,1444.14,False,False
2025,ESPN preseason-rank proxy,False,231,93250231,4,adp,10,6.0,1005.02,1484.0600000000004,False,False
2025,ESPN preseason-rank proxy,False,231,93250231,4,target_intel,2,10.0,1143.76,1430.3400000000001,True,False
2025,ESPN preseason-rank proxy,False,231,93250231,4,model_only,3,9.0,1144.26,1403.94,True,False
2025,ESPN preseason-rank proxy,False,232,93250232,5,adp,4,8.0,1271.92,1708.36,True,False
2025,ESPN preseason-rank proxy,False,232,93250232,5,target_intel,7,7.0,1208.8799999999999,1600.86,False,False
2025,ESPN preseason-rank proxy,False,232,93250232,5,model_only,4,9.0,1205.98,1522.36,True,False
2025,ESPN preseason-rank proxy,False,233,93250233,6,adp,7,7.0,1223.2600000000002,1513.8,False,False
2025,ESPN preseason-rank proxy,False,233,93250233,6,target_intel,3,8.0,1291.0800000000002,1707.4599999999998,True,False
2025,ESPN preseason-rank proxy,False,233,93250233,6,model_only,4,8.0,1265.02,1540.58,True,True
2025,ESPN preseason-rank proxy,False,234,93250234,7,adp,8,6.0,1372.02,1677.8199999999997,False,False
2025,ESPN preseason-rank proxy,False,234,93250234,7,target_intel,4,7.0,1310.22,1601.0800000000002,True,False
2025,ESPN preseason-rank proxy,False,234,93250234,7,model_only,5,8.0,1247.1000000000001,1501.46,True,False
2025,ESPN preseason-rank proxy,False,235,93250235,8,adp,4,8.0,1267.1000000000001,1659.48,True,False
2025,ESPN preseason-rank proxy,False,235,93250235,8,target_intel,2,10.0,1278.3,1677.4399999999998,True,False
2025,ESPN preseason-rank proxy,False,235,93250235,8,model_only,6,7.0,1287.3200000000002,1485.44,True,False
2025,ESPN preseason-rank proxy,False,236,93250236,9,adp,5,8.0,1294.1399999999999,1623.64,True,False
2025,ESPN preseason-rank proxy,False,236,93250236,9,target_intel,8,6.0,1185.38,1531.52,False,False
2025,ESPN preseason-rank proxy,False,236,93250236,9,model_only,2,9.5,1304.3799999999999,1612.0200000000002,True,False
2025,ESPN preseason-rank proxy,False,237,93250237,10,adp,4,8.0,1314.4799999999998,1668.7200000000003,True,False
2025,ESPN preseason-rank proxy,False,237,93250237,10,target_intel,6,7.0,1155.6799999999998,1575.0200000000004,True,False
2025,ESPN preseason-rank proxy,False,237,93250237,10,model_only,11,4.0,1005.8000000000002,1329.7400000000002,False,False
2025,ESPN preseason-rank proxy,False,238,93250238,11,adp,3,8.0,1294.96,1648.02,True,False
2025,ESPN preseason-rank proxy,False,238,93250238,11,target_intel,6,7.0,1253.9799999999998,1594.92,True,False
2025,ESPN preseason-rank proxy,False,238,93250238,11,model_only,2,9.0,1248.7800000000002,1503.72,True,False
2025,ESPN preseason-rank proxy,False,239,93250239,12,adp,1,10.0,1433.82,1779.96,True,False
2025,ESPN preseason-rank proxy,False,239,93250239,12,target_intel,1,9.0,1297.9,1624.5400000000002,True,False
2025,ESPN preseason-rank proxy,False,239,93250239,12,model_only,1,11.0,1380.6,1630.7399999999998,True,False
2025,ESPN preseason-rank proxy,False,240,93250240,1,adp,12,4.0,1038.6399999999999,1433.92,False,False
2025,ESPN preseason-rank proxy,False,240,93250240,1,target_intel,10,5.0,1085.6799999999998,1402.3,False,False
2025,ESPN preseason-rank proxy,False,240,93250240,1,model_only,4,9.0,1171.1599999999999,1430.74,True,False
2025,ESPN preseason-rank proxy,False,241,93250241,2,adp,7,7.0,1217.0200000000002,1549.08,False,False
2025,ESPN preseason-rank proxy,False,241,93250241,2,target_intel,4,7.0,1237.8999999999999,1508.8200000000002,True,False
2025,ESPN preseason-rank proxy,False,241,93250241,2,model_only,4,8.0,1220.78,1501.0599999999997,True,True
2025,ESPN preseason-rank proxy,False,242,93250242,3,adp,2,9.0,1250.88,1523.3400000000001,True,False
2025,ESPN preseason-rank proxy,False,242,93250242,3,target_intel,8,7.0,1180.5599999999997,1504.7600000000002,False,False
2025,ESPN preseason-rank proxy,False,242,93250242,3,model_only,2,10.0,1231.2000000000003,1489.2800000000002,True,False
2025,ESPN preseason-rank proxy,False,243,93250243,4,adp,7,7.0,1106.7,1495.9400000000003,False,False
2025,ESPN preseason-rank proxy,False,243,93250243,4,target_intel,5,8.0,1262.1799999999998,1580.0800000000002,True,False
2025,ESPN preseason-rank proxy,False,243,93250243,4,model_only,6,7.0,1150.36,1469.6400000000003,True,False
2025,ESPN preseason-rank proxy,False,244,93250244,5,adp,3,8.0,1206.2199999999998,1528.3799999999999,True,False
2025,ESPN preseason-rank proxy,False,244,93250244,5,target_intel,2,10.0,1173.8000000000002,1532.56,True,False
2025,ESPN preseason-rank proxy,False,244,93250244,5,model_only,7,7.0,1220.7800000000002,1500.66,False,False
2025,ESPN preseason-rank proxy,False,245,93250245,6,adp,4,8.0,1187.8200000000002,1586.68,True,False
2025,ESPN preseason-rank proxy,False,245,93250245,6,target_intel,11,5.0,1094.48,1444.2199999999998,False,False
2025,ESPN preseason-rank proxy,False,245,93250245,6,model_only,8,6.0,1134.12,1363.4399999999998,False,False
2025,ESPN preseason-rank proxy,False,246,93250246,7,adp,4,7.0,1355.4200000000003,1623.58,True,False
2025,ESPN preseason-rank proxy,False,246,93250246,7,target_intel,4,9.0,1255.3,1565.8799999999999,True,False
2025,ESPN preseason-rank proxy,False,246,93250246,7,model_only,1,10.0,1322.82,1580.0800000000002,True,False
2025,ESPN preseason-rank proxy,False,247,93250247,8,adp,2,9.0,1343.0,1787.0399999999997,True,True
2025,ESPN preseason-rank proxy,False,247,93250247,8,target_intel,3,9.0,1277.6000000000001,1648.9399999999998,True,False
2025,ESPN preseason-rank proxy,False,247,93250247,8,model_only,1,10.0,1238.5000000000002,1562.64,True,False
2025,ESPN preseason-rank proxy,False,248,93250248,9,adp,4,8.0,1309.12,1654.8400000000001,True,True
2025,ESPN preseason-rank proxy,False,248,93250248,9,target_intel,4,8.0,1257.1800000000003,1651.6200000000001,True,False
2025,ESPN preseason-rank proxy,False,248,93250248,9,model_only,2,11.0,1275.58,1572.4199999999998,True,False
2025,ESPN preseason-rank proxy,False,249,93250249,10,adp,3,9.0,1274.94,1612.8,True,False
2025,ESPN preseason-rank proxy,False,249,93250249,10,target_intel,5,7.0,1199.78,1548.92,True,False
2025,ESPN preseason-rank proxy,False,249,93250249,10,model_only,5,7.0,1230.78,1585.4199999999998,True,True
2025,ESPN preseason-rank proxy,False,250,93250250,11,adp,3,8.0,1212.5800000000002,1471.92,True,False
2025,ESPN preseason-rank proxy,False,250,93250250,11,target_intel,12,4.0,1108.74,1449.84,False,False
2025,ESPN preseason-rank proxy,False,250,93250250,11,model_only,5,8.0,1153.5800000000004,1482.2199999999998,True,False
2025,ESPN preseason-rank proxy,False,251,93250251,12,adp,9,6.0,1094.82,1472.84,False,False
2025,ESPN preseason-rank proxy,False,251,93250251,12,target_intel,11,5.0,1095.1000000000001,1403.14,False,False
2025,ESPN preseason-rank proxy,False,251,93250251,12,model_only,11,4.0,1078.0,1416.54,False,False
2025,ESPN preseason-rank proxy,False,252,93250252,1,adp,10,5.0,1122.0800000000002,1492.0800000000002,False,False
2025,ESPN preseason-rank proxy,False,252,93250252,1,target_intel,7,6.0,1127.74,1470.9399999999998,False,False
2025,ESPN preseason-rank proxy,False,252,93250252,1,model_only,6,8.0,1141.6599999999999,1368.22,True,True
2025,ESPN preseason-rank proxy,False,253,93250253,2,adp,7,7.0,1195.2199999999998,1548.6000000000001,False,False
2025,ESPN preseason-rank proxy,False,253,93250253,2,target_intel,6,7.0,1162.86,1481.14,True,False
2025,ESPN preseason-rank proxy,False,253,93250253,2,model_only,9,6.0,1158.28,1488.86,False,False
2025,ESPN preseason-rank proxy,False,254,93250254,3,adp,8,6.0,1237.1000000000001,1505.1400000000003,False,False
2025,ESPN preseason-rank proxy,False,254,93250254,3,target_intel,5,7.0,1265.36,1607.3200000000002,True,False
2025,ESPN preseason-rank proxy,False,254,93250254,3,model_only,9,6.0,1200.5800000000002,1550.7599999999998,False,False
2025,ESPN preseason-rank proxy,False,255,93250255,4,adp,4,8.0,1257.94,1728.1800000000003,True,False
2025,ESPN preseason-rank proxy,False,255,93250255,4,target_intel,9,7.0,1234.32,1555.8000000000002,False,False
2025,ESPN preseason-rank proxy,False,255,93250255,4,model_only,2,9.0,1246.68,1541.2600000000002,True,True
2025,ESPN preseason-rank proxy,False,256,93250256,5,adp,3,10.0,1286.56,1577.8600000000004,True,False
2025,ESPN preseason-rank proxy,False,256,93250256,5,target_intel,7,6.0,1260.3000000000002,1618.0000000000002,False,False
2025,ESPN preseason-rank proxy,False,256,93250256,5,model_only,3,9.0,1213.28,1522.4799999999998,True,False
2025,ESPN preseason-rank proxy,False,257,93250257,6,adp,1,11.0,1420.08,1657.8600000000001,True,False
2025,ESPN preseason-rank proxy,False,257,93250257,6,target_intel,1,9.0,1290.8,1679.0399999999997,True,False
2025,ESPN preseason-rank proxy,False,257,93250257,6,model_only,5,7.0,1234.9,1500.44,True,False
2025,ESPN preseason-rank proxy,False,258,93250258,7,adp,8,7.0,1188.08,1486.8799999999997,False,False
2025,ESPN preseason-rank proxy,False,258,93250258,7,target_intel,1,12.0,1265.48,1580.96,True,True
2025,ESPN preseason-rank proxy,False,258,93250258,7,model_only,9,5.0,1138.2,1442.36,False,False
2025,ESPN preseason-rank proxy,False,259,93250259,8,adp,3,8.0,1325.3600000000004,1667.04,True,False
2025,ESPN preseason-rank proxy,False,259,93250259,8,target_intel,1,10.0,1353.18,1661.96,True,True
2025,ESPN preseason-rank proxy,False,259,93250259,8,model_only,10,5.0,1226.7,1486.36,False,False
2025,ESPN preseason-rank proxy,False,260,93250260,9,adp,12,4.0,1278.7999999999997,1559.8600000000001,False,False
2025,ESPN preseason-rank proxy,False,260,93250260,9,target_intel,2,9.0,1257.5,1686.72,True,False
2025,ESPN preseason-rank proxy,False,260,93250260,9,model_only,8,6.0,1198.98,1528.32,False,False
2025,ESPN preseason-rank proxy,False,261,93250261,10,adp,6,7.0,1313.3399999999997,1642.8,True,True
2025,ESPN preseason-rank proxy,False,261,93250261,10,target_intel,7,6.0,1173.5,1534.24,False,False
2025,ESPN preseason-rank proxy,False,261,93250261,10,model_only,9,6.0,1230.0000000000002,1527.64,False,False
2025,ESPN preseason-rank proxy,False,262,93250262,11,adp,2,9.0,1299.6600000000003,1661.8200000000004,True,False
2025,ESPN preseason-rank proxy,False,262,93250262,11,target_intel,4,8.0,1200.58,1590.0200000000002,True,True
2025,ESPN preseason-rank proxy,False,262,93250262,11,model_only,3,8.0,1225.2,1502.9399999999998,True,False
2025,ESPN preseason-rank proxy,False,263,93250263,12,adp,3,8.0,1324.6399999999999,1646.1799999999996,True,False
2025,ESPN preseason-rank proxy,False,263,93250263,12,target_intel,9,6.0,1195.22,1576.5600000000002,False,False
2025,ESPN preseason-rank proxy,False,263,93250263,12,model_only,12,4.0,1118.64,1411.76,False,False
2025,ESPN preseason-rank proxy,False,264,93250264,1,adp,11,5.0,1140.46,1480.1399999999999,False,False
2025,ESPN preseason-rank proxy,False,264,93250264,1,target_intel,9,5.0,1289.8399999999997,1593.6599999999999,False,False
2025,ESPN preseason-rank proxy,False,264,93250264,1,model_only,7,7.0,1281.68,1563.7600000000002,False,False
2025,ESPN preseason-rank proxy,False,265,93250265,2,adp,1,11.0,1300.7,1673.3600000000001,True,False
2025,ESPN preseason-rank proxy,False,265,93250265,2,target_intel,10,6.0,1156.0,1552.5800000000002,False,False
2025,ESPN preseason-rank proxy,False,265,93250265,2,model_only,9,5.0,1077.9,1395.8000000000002,False,False
2025,ESPN preseason-rank proxy,False,266,93250266,3,adp,7,6.0,1121.48,1522.86,False,False
2025,ESPN preseason-rank proxy,False,266,93250266,3,target_intel,10,6.0,1147.72,1502.2,False,False
2025,ESPN preseason-rank proxy,False,266,93250266,3,model_only,12,3.0,1145.42,1473.3400000000004,False,False
2025,ESPN preseason-rank proxy,False,267,93250267,4,adp,7,7.0,1246.04,1575.8799999999999,False,False
2025,ESPN preseason-rank proxy,False,267,93250267,4,target_intel,5,8.0,1155.3,1442.0800000000002,True,False
2025,ESPN preseason-rank proxy,False,267,93250267,4,model_only,6,7.0,1147.6200000000001,1468.9800000000002,True,False
2025,ESPN preseason-rank proxy,False,268,93250268,5,adp,10,6.0,1123.44,1517.3400000000004,False,False
2025,ESPN preseason-rank proxy,False,268,93250268,5,target_intel,1,10.0,1276.28,1613.8600000000001,True,False
2025,ESPN preseason-rank proxy,False,268,93250268,5,model_only,4,9.0,1163.6999999999998,1458.8799999999999,True,False
2025,ESPN preseason-rank proxy,False,269,93250269,6,adp,2,10.0,1304.3400000000001,1588.34,True,True
2025,ESPN preseason-rank proxy,False,269,93250269,6,target_intel,5,8.0,1075.3999999999999,1427.3600000000001,True,False
2025,ESPN preseason-rank proxy,False,269,93250269,6,model_only,9,6.0,1095.38,1358.7400000000002,False,False
2025,ESPN preseason-rank proxy,False,270,93250270,7,adp,3,9.0,1372.06,1691.84,True,False
2025,ESPN preseason-rank proxy,False,270,93250270,7,target_intel,5,8.0,1189.32,1533.1,True,False
2025,ESPN preseason-rank proxy,False,270,93250270,7,model_only,4,8.0,1207.7,1483.76,True,False
2025,ESPN preseason-rank proxy,False,271,93250271,8,adp,4,8.0,1124.62,1368.68,True,False
2025,ESPN preseason-rank proxy,False,271,93250271,8,target_intel,9,5.0,1198.2800000000002,1540.58,False,False
2025,ESPN preseason-rank proxy,False,271,93250271,8,model_only,11,5.0,1145.1599999999999,1443.9199999999998,False,False
2025,ESPN preseason-rank proxy,False,272,93250272,9,adp,5,8.0,1259.48,1613.6999999999998,True,False
2025,ESPN preseason-rank proxy,False,272,93250272,9,target_intel,1,9.0,1289.68,1583.06,True,True
2025,ESPN preseason-rank proxy,False,272,93250272,9,model_only,6,8.0,1267.6799999999998,1481.44,True,False
2025,ESPN preseason-rank proxy,False,273,93250273,10,adp,8,6.0,1093.3400000000001,1460.56,False,False
2025,ESPN preseason-rank proxy,False,273,93250273,10,target_intel,12,4.0,1050.3999999999999,1366.5800000000002,False,False
2025,ESPN preseason-rank proxy,False,273,93250273,10,model_only,10,6.0,1079.6000000000001,1394.6599999999999,False,False
2025,ESPN preseason-rank proxy,False,274,93250274,11,adp,12,4.0,1196.8600000000001,1553.74,False,False
2025,ESPN preseason-rank proxy,False,274,93250274,11,target_intel,5,7.0,1278.7,1643.14,True,False
2025,ESPN preseason-rank proxy,False,274,93250274,11,model_only,5,8.0,1093.2,1407.8400000000004,True,False
2025,ESPN preseason-rank proxy,False,275,93250275,12,adp,5,8.0,1205.28,1527.12,True,True
2025,ESPN preseason-rank proxy,False,275,93250275,12,target_intel,3,8.0,1218.92,1636.7600000000002,True,False
2025,ESPN preseason-rank proxy,False,275,93250275,12,model_only,8,5.0,1216.1000000000001,1530.3400000000001,False,False
2025,ESPN preseason-rank proxy,False,276,93250276,1,adp,8,7.0,1127.4199999999998,1493.4599999999998,False,False
2025,ESPN preseason-rank proxy,False,276,93250276,1,target_intel,9,6.0,1092.0000000000002,1440.1800000000003,False,False
2025,ESPN preseason-rank proxy,False,276,93250276,1,model_only,11,4.0,1145.5800000000002,1341.96,False,False
2025,ESPN preseason-rank proxy,False,277,93250277,2,adp,11,5.0,969.3000000000001,1421.78,False,False
2025,ESPN preseason-rank proxy,False,277,93250277,2,target_intel,5,8.0,1125.3999999999999,1511.78,True,False
2025,ESPN preseason-rank proxy,False,277,93250277,2,model_only,8,6.0,1122.9599999999998,1401.3400000000001,False,False
2025,ESPN preseason-rank proxy,False,278,93250278,3,adp,10,5.0,1079.1200000000001,1305.76,False,False
2025,ESPN preseason-rank proxy,False,278,93250278,3,target_intel,11,3.0,1127.52,1436.52,False,False
2025,ESPN preseason-rank proxy,False,278,93250278,3,model_only,9,6.0,1126.4999999999998,1349.78,False,False
2025,ESPN preseason-rank proxy,False,279,93250279,4,adp,2,9.0,1259.38,1576.44,True,True
2025,ESPN preseason-rank proxy,False,279,93250279,4,target_intel,7,7.0,1082.72,1369.1,False,False
2025,ESPN preseason-rank proxy,False,279,93250279,4,model_only,8,6.0,1126.82,1399.1200000000001,False,False
2025,ESPN preseason-rank proxy,False,280,93250280,5,adp,1,9.0,1424.8,1781.0800000000004,True,False
2025,ESPN preseason-rank proxy,False,280,93250280,5,target_intel,7,7.0,1218.3,1638.5,False,False
2025,ESPN preseason-rank proxy,False,280,93250280,5,model_only,9,6.0,1148.8799999999999,1409.64,False,False
2025,ESPN preseason-rank proxy,False,281,93250281,6,adp,1,10.0,1334.1200000000001,1603.12,True,False
2025,ESPN preseason-rank proxy,False,281,93250281,6,target_intel,5,7.0,1363.6200000000003,1679.38,True,False
2025,ESPN preseason-rank proxy,False,281,93250281,6,model_only,10,6.0,1104.2,1453.9599999999998,False,False
2025,ESPN preseason-rank proxy,False,282,93250282,7,adp,8,7.0,1157.52,1529.02,False,False
2025,ESPN preseason-rank proxy,False,282,93250282,7,target_intel,6,7.0,1202.82,1504.6799999999998,True,False
2025,ESPN preseason-rank proxy,False,282,93250282,7,model_only,11,5.0,1210.4,1500.46,False,False
2025,ESPN preseason-rank proxy,False,283,93250283,8,adp,6,7.0,1255.18,1555.0200000000004,True,True
2025,ESPN preseason-rank proxy,False,283,93250283,8,target_intel,3,10.0,1250.2,1553.36,True,False
2025,ESPN preseason-rank proxy,False,283,93250283,8,model_only,4,8.0,1121.52,1423.88,True,False
2025,ESPN preseason-rank proxy,False,284,93250284,9,adp,1,10.0,1283.24,1611.22,True,False
2025,ESPN preseason-rank proxy,False,284,93250284,9,target_intel,1,12.0,1429.1,1726.4599999999998,True,False
2025,ESPN preseason-rank proxy,False,284,93250284,9,model_only,2,9.0,1243.6000000000004,1484.0599999999997,True,False
2025,ESPN preseason-rank proxy,False,285,93250285,10,adp,2,8.0,1269.48,1667.14,True,True
2025,ESPN preseason-rank proxy,False,285,93250285,10,target_intel,5,7.0,1196.98,1583.52,True,False
2025,ESPN preseason-rank proxy,False,285,93250285,10,model_only,1,10.0,1205.2800000000002,1493.62,True,False
2025,ESPN preseason-rank proxy,False,286,93250286,11,adp,1,11.0,1353.58,1700.6,True,True
2025,ESPN preseason-rank proxy,False,286,93250286,11,target_intel,7,7.0,1149.4999999999998,1538.74,False,False
2025,ESPN preseason-rank proxy,False,286,93250286,11,model_only,9,6.0,1117.2,1391.24,False,False
2025,ESPN preseason-rank proxy,False,287,93250287,12,adp,5,8.0,1167.96,1502.2200000000003,True,False
2025,ESPN preseason-rank proxy,False,287,93250287,12,target_intel,1,11.0,1249.38,1585.72,True,False
2025,ESPN preseason-rank proxy,False,287,93250287,12,model_only,1,10.0,1280.0000000000002,1575.5200000000002,True,False
2025,ESPN preseason-rank proxy,False,288,93250288,1,adp,12,3.0,972.3000000000001,1420.38,False,False
2025,ESPN preseason-rank proxy,False,288,93250288,1,target_intel,1,11.0,1233.34,1617.0600000000002,True,False
2025,ESPN preseason-rank proxy,False,288,93250288,1,model_only,11,4.0,1222.48,1494.1,False,False
2025,ESPN preseason-rank proxy,False,289,93250289,2,adp,6,7.0,1298.16,1529.0600000000002,True,False
2025,ESPN preseason-rank proxy,False,289,93250289,2,target_intel,3,10.0,1228.64,1563.22,True,False
2025,ESPN preseason-rank proxy,False,289,93250289,2,model_only,4,8.0,1172.28,1459.0600000000002,True,False
2025,ESPN preseason-rank proxy,False,290,93250290,3,adp,2,10.0,1198.82,1542.1399999999999,True,False
