season,seed,seat,arm,points,rank,top3,win,field_avg
2024,5,1,Blend,1854.1599999999999,5,0,0,1773.4816666666668
2024,5,2,ADP order,1819.24,4,0,0,1766.2283333333332
2024,5,2,ADP value,1833.2799999999997,6,0,0,1757.0083333333332
2024,5,2,Model,1761.84,7,0,0,1755.331666666667
2024,5,2,Blend,1854.1599999999999,5,0,0,1773.4816666666668
2024,5,3,ADP order,1897.1399999999999,4,0,0,1756.3783333333333
2024,5,3,ADP value,1905.9799999999998,6,0,0,1758.55
2024,5,3,Model,1764.64,7,0,0,1766.9350000000004
2024,5,3,Blend,1914.7399999999998,3,1,0,1753.868333333333
2024,5,4,ADP order,1911.6399999999999,3,1,0,1757.22
2024,5,4,ADP value,1736.78,6,0,0,1757.1016666666667
2024,5,4,Model,1784.0799999999997,6,0,0,1759.7633333333333
2024,5,4,Blend,1914.7399999999998,3,1,0,1753.868333333333
2024,5,5,ADP order,1974.1399999999996,1,1,1,1764.3533333333332
2024,5,5,ADP value,1818.2800000000002,6,0,0,1763.4183333333333
2024,5,5,Model,1805.6799999999994,6,0,0,1753.7883333333332
2024,5,5,Blend,1995.4199999999996,3,1,0,1755.235
2024,5,6,ADP order,1928.4999999999998,3,1,0,1752.198333333333
2024,5,6,ADP value,1749.66,6,0,0,1773.9133333333332
2024,5,6,Model,1805.6799999999994,6,0,0,1753.7883333333332
2024,5,6,Blend,1962.5199999999998,3,1,0,1763.3933333333332
2024,5,7,ADP order,1813.4600000000003,6,0,0,1783.53
2024,5,7,ADP value,1766.6599999999999,6,0,0,1773.4983333333332
2024,5,7,Model,1805.6799999999994,6,0,0,1753.7883333333332
2024,5,7,Blend,1971.8,4,0,0,1759.5216666666665
2024,5,8,ADP order,1978.12,1,1,1,1781.1083333333333
2024,5,8,ADP value,1793.4599999999998,6,0,0,1765.4399999999998
2024,5,8,Model,1616.1600000000003,9,0,0,1752.7783333333334
2024,5,8,Blend,1866.3000000000002,5,0,0,1747.4299999999996
2024,5,9,ADP order,1904.0199999999998,4,0,0,1777.8249999999998
2024,5,9,ADP value,1909.8799999999999,4,0,0,1776.6899999999998
2024,5,9,Model,1643.8000000000002,9,0,0,1746.7050000000002
2024,5,9,Blend,1762.4199999999998,8,0,0,1752.4383333333333
2024,5,10,ADP order,1916.1199999999997,4,0,0,1775.3
2024,5,10,ADP value,1879.1800000000003,5,0,0,1779.658333333333
2024,5,10,Model,1656.34,8,0,0,1745.805
2024,5,10,Blend,1762.4199999999998,8,0,0,1752.4383333333333
2024,5,11,ADP order,2017.92,2,1,0,1766.1433333333334
2024,5,11,ADP value,1823.58,5,0,0,1762.235
2024,5,11,Model,1612.04,11,0,0,1766.9333333333334
2024,5,11,Blend,1849.3199999999997,4,0,0,1748.8883333333333
2024,6,0,ADP order,1666.8,11,0,0,1755.5833333333333
2024,6,0,ADP value,1464.8200000000002,11,0,0,1756.878333333333
2024,6,0,Model,1840.1999999999998,4,0,0,1758.9833333333333
2024,6,0,Blend,1951.9600000000003,3,1,0,1759.6050000000002
2024,6,1,ADP order,1818.6999999999998,6,0,0,1762.5683333333334
2024,6,1,ADP value,1598.08,9,0,0,1752.0316666666665
2024,6,1,Model,1688.3000000000002,7,0,0,1762.585
2024,6,1,Blend,1955.9600000000003,1,1,1,1733.4099999999999
2024,6,2,ADP order,1812.3000000000002,5,0,0,1752.0433333333337
2024,6,2,ADP value,1554.18,10,0,0,1747.9983333333332
2024,6,2,Model,1688.3000000000002,7,0,0,1762.585
2024,6,2,Blend,1955.9600000000003,1,1,1,1733.4099999999999
2024,6,3,ADP order,1779.7000000000005,6,0,0,1751.0366666666669
2024,6,3,ADP value,1524.38,11,0,0,1747.6399999999996
2024,6,3,Model,1660.66,8,0,0,1759.3666666666668
2024,6,3,Blend,1891.9799999999998,2,1,0,1754.7266666666665
2024,6,4,ADP order,1822.3000000000002,6,0,0,1745.5899999999995
2024,6,4,ADP value,1735.7800000000002,6,0,0,1748.3433333333332
2024,6,4,Model,1722.9800000000002,6,0,0,1764.485
2024,6,4,Blend,2025.5000000000002,1,1,1,1758.0233333333329
2024,6,5,ADP order,1871.7,5,0,0,1753.668333333333
2024,6,5,ADP value,1910.0800000000002,4,0,0,1746.9533333333331
2024,6,5,Model,1722.9800000000002,6,0,0,1764.485
2024,6,5,Blend,2084.88,1,1,1,1759.698333333333
2024,6,6,ADP order,1823.8799999999999,7,0,0,1757.4533333333331
2024,6,6,ADP value,1752.5000000000002,6,0,0,1737.7099999999998
2024,6,6,Model,1722.9800000000002,6,0,0,1764.485
2024,6,6,Blend,2084.88,1,1,1,1759.698333333333
2024,6,7,ADP order,1805.78,5,0,0,1764.2083333333333
2024,6,7,ADP value,1749.28,8,0,0,1766.128333333333
2024,6,7,Model,1757.1,6,0,0,1771.0216666666668
2024,6,7,Blend,1789.7599999999998,6,0,0,1745.403333333333
2024,6,8,ADP order,1869.0000000000005,4,0,0,1760.4199999999998
2024,6,8,ADP value,1853.8,5,0,0,1757.9566666666667
2024,6,8,Model,1757.1,6,0,0,1771.0216666666668
2024,6,8,Blend,1763.4800000000002,7,0,0,1735.8566666666666
2024,6,9,ADP order,1985.9,1,1,1,1764.668333333333
2024,6,9,ADP value,1934.3000000000002,3,1,0,1773.3833333333332
2024,6,9,Model,1646.56,9,0,0,1752.5650000000003
2024,6,9,Blend,1870.0800000000004,3,1,0,1729.9350000000004
2024,6,10,ADP order,1761.9200000000005,6,0,0,1761.2083333333337
2024,6,10,ADP value,1731.7000000000003,8,0,0,1766.6999999999998
2024,6,10,Model,1646.56,9,0,0,1752.5650000000003
2024,6,10,Blend,1870.0800000000004,3,1,0,1729.9350000000004
2024,6,11,ADP order,1897.58,4,0,0,1758.2749999999996
2024,6,11,ADP value,1952.8,2,1,0,1777.3583333333336
2024,6,11,Model,1660.8000000000004,10,0,0,1763.3733333333332
2024,6,11,Blend,2041.78,1,1,1,1746.4233333333332
2024,7,0,ADP order,1613.5800000000002,12,0,0,1763.7166666666665
2024,7,0,ADP value,1671.6,9,0,0,1752.7983333333334
2024,7,0,Model,1835.94,6,0,0,1732.9099999999999
2024,7,0,Blend,1910.38,2,1,0,1767.3216666666667
2024,7,1,ADP order,1732.5600000000002,9,0,0,1745.2316666666666
2024,7,1,ADP value,1671.6,9,0,0,1752.7983333333334
2024,7,1,Model,1835.94,6,0,0,1732.9099999999999
2024,7,1,Blend,1910.38,2,1,0,1767.3216666666667
2024,7,2,ADP order,1756.8799999999994,7,0,0,1756.0966666666666
2024,7,2,ADP value,1857.26,3,1,0,1759.6866666666665
2024,7,2,Model,1835.94,6,0,0,1732.9099999999999
2024,7,2,Blend,1910.38,2,1,0,1767.321666666666
2024,7,3,ADP order,1704.2999999999997,7,0,0,1745.4316666666666
2024,7,3,ADP value,1807.9199999999998,4,0,0,1723.6366666666665
2024,7,3,Model,1835.94,6,0,0,1732.9099999999999
2024,7,3,Blend,1864.28,3,1,0,1762.888333333333
2024,7,4,ADP order,1735.0,6,0,0,1752.5333333333335
2024,7,4,ADP value,1811.82,4,0,0,1739.735
2024,7,4,Model,1679.94,8,0,0,1728.1133333333335
2024,7,4,Blend,1864.28,3,1,0,1762.888333333333
2024,7,5,ADP order,1619.6800000000003,11,0,0,1745.7050000000002
2024,7,5,ADP value,1872.42,3,1,0,1729.0349999999999
2024,7,5,Model,1679.94,8,0,0,1728.1133333333335
2024,7,5,Blend,1864.28,3,1,0,1762.888333333333
2024,7,6,ADP order,1859.3000000000002,4,0,0,1732.6750000000002
2024,7,6,ADP value,2017.32,2,1,0,1729.0599999999997
2024,7,6,Model,1700.3400000000001,7,0,0,1748.263333333333
2024,7,6,Blend,1938.06,2,1,0,1758.2799999999997
2024,7,7,ADP order,1860.28,3,1,0,1731.1416666666664
2024,7,7,ADP value,1895.3400000000001,2,1,0,1718.6149999999998
2024,7,7,Model,1675.2399999999998,8,0,0,1723.7416666666666
2024,7,7,Blend,1803.82,4,0,0,1716.1766666666665
2024,7,8,ADP order,2062.7999999999997,1,1,1,1750.1366666666665
2024,7,8,ADP value,1895.3400000000001,2,1,0,1718.6149999999998
2024,7,8,Model,1701.8399999999997,8,0,0,1714.613333333333
2024,7,8,Blend,1836.4200000000003,4,0,0,1738.2016666666666
2024,7,9,ADP order,2057.92,1,1,1,1746.5983333333331
2024,7,9,ADP value,2084.06,1,1,1,1749.7166666666665
2024,7,9,Model,1639.74,9,0,0,1720.6483333333333
2024,7,9,Blend,1767.3400000000001,6,0,0,1741.8516666666667
2024,7,10,ADP order,2070.44,1,1,1,1750.7733333333333
2024,7,10,ADP value,2070.78,1,1,1,1744.0749999999998
2024,7,10,Model,1639.74,9,0,0,1720.6483333333333
2024,7,10,Blend,1777.34,6,0,0,1740.5183333333332
2024,7,11,ADP order,2098.6400000000003,1,1,1,1753.3066666666664
2024,7,11,ADP value,2062.3999999999996,1,1,1,1743.293333333333
2024,7,11,Model,1603.6399999999999,10,0,0,1743.7133333333331
2024,7,11,Blend,1814.1399999999994,5,0,0,1748.368333333333
2024,8,0,ADP order,1894.7000000000005,3,1,0,1769.8249999999998
2024,8,0,ADP value,1848.08,4,0,0,1757.3
2024,8,0,Model,1880.94,1,1,1,1743.0833333333333
2024,8,0,Blend,2017.9000000000003,2,1,0,1748.4583333333333
2024,8,1,ADP order,1704.2799999999997,9,0,0,1764.1033333333332
2024,8,1,ADP value,1712.5800000000002,8,0,0,1749.3466666666666
2024,8,1,Model,1839.9399999999998,2,1,0,1749.5600000000002
2024,8,1,Blend,1940.5,2,1,0,1742.2033333333336
2024,8,2,ADP order,1943.3799999999999,1,1,1,1754.3616666666667
2024,8,2,ADP value,1940.18,1,1,1,1749.1633333333332
2024,8,2,Model,1828.04,2,1,0,1747.8849999999995
2024,8,2,Blend,1964.5800000000002,2,1,0,1743.2733333333335
2024,8,3,ADP order,1935.38,1,1,1,1761.5783333333331
2024,8,3,ADP value,1948.1799999999998,1,1,1,1756.096666666667
2024,8,3,Model,1848.74,3,1,0,1735.425
2024,8,3,Blend,1964.5800000000002,2,1,0,1743.2733333333335
2024,8,4,ADP order,1957.0800000000002,1,1,1,1749.7716666666668
2024,8,4,ADP value,1927.7799999999997,2,1,0,1759.9550000000002
2024,8,4,Model,1848.74,3,1,0,1735.425
2024,8,4,Blend,1941.08,2,1,0,1743.785
2024,8,5,ADP order,1909.3799999999999,3,1,0,1748.9833333333333
2024,8,5,ADP value,1950.42,1,1,1,1743.7
2024,8,5,Model,1638.44,10,0,0,1759.2016666666666
2024,8,5,Blend,1940.6200000000003,2,1,0,1740.4166666666667
2024,8,6,ADP order,2002.06,1,1,1,1739.0349999999999
2024,8,6,ADP value,1816.9800000000002,7,0,0,1748.5983333333334
2024,8,6,Model,1680.74,9,0,0,1761.8516666666665
2024,8,6,Blend,1920.56,2,1,0,1729.4883333333335
2024,8,7,ADP order,1954.6599999999999,2,1,0,1737.7033333333331
2024,8,7,ADP value,1748.38,7,0,0,1747.4833333333333
2024,8,7,Model,1680.74,9,0,0,1761.8516666666665
2024,8,7,Blend,1898.34,2,1,0,1740.9399999999998
2024,8,8,ADP order,1928.2599999999998,3,1,0,1734.2083333333333
2024,8,8,ADP value,1748.38,7,0,0,1747.4833333333333
2024,8,8,Model,1680.74,9,0,0,1761.8516666666665
2024,8,8,Blend,1836.24,4,0,0,1735.8566666666666
2024,8,9,ADP order,1998.4999999999998,1,1,1,1741.1666666666667
2024,8,9,ADP value,1852.1800000000005,4,0,0,1741.791666666667
2024,8,9,Model,1687.2399999999998,9,0,0,1764.7849999999999
2024,8,9,Blend,1711.4399999999998,8,0,0,1734.1066666666666
2024,8,10,ADP order,1858.28,3,1,0,1731.968333333333
2024,8,10,ADP value,1842.6800000000003,2,1,0,1726.82
2024,8,10,Model,1812.18,4,0,0,1752.4216666666669
2024,8,10,Blend,2012.42,1,1,1,1722.3083333333336
2024,8,11,ADP order,1870.4799999999998,4,0,0,1743.1233333333332
2024,8,11,ADP value,1698.6799999999998,9,0,0,1744.358333333333
2024,8,11,Model,1812.18,4,0,0,1752.4216666666669
2024,8,11,Blend,2012.42,1,1,1,1722.3083333333336
2024,9,0,ADP order,1818.9,4,0,0,1749.831666666667
2024,9,0,ADP value,1958.08,3,1,0,1745.135
2024,9,0,Model,1840.4400000000003,3,1,0,1776.0083333333332
2024,9,0,Blend,1978.7,2,1,0,1755.8500000000001
2024,9,1,ADP order,1972.8000000000002,1,1,1,1773.8933333333332
2024,9,1,ADP value,2115.7799999999997,1,1,1,1747.4683333333332
2024,9,1,Model,1624.7399999999998,10,0,0,1762.0883333333334
2024,9,1,Blend,1950.0999999999997,3,1,0,1760.3866666666665
2024,9,2,ADP order,1763.6,9,0,0,1775.8366666666664
2024,9,2,ADP value,1912.64,2,1,0,1767.8949999999998
2024,9,2,Model,1624.7399999999998,10,0,0,1762.0883333333334
2024,9,2,Blend,1950.0999999999997,3,1,0,1760.3866666666665
2024,9,3,ADP order,1819.5,4,0,0,1765.4783333333335
2024,9,3,ADP value,1934.54,2,1,0,1771.7866666666666
2024,9,3,Model,1624.7399999999998,10,0,0,1762.0883333333334
2024,9,3,Blend,1920.2,4,0,0,1764.4583333333333
2024,9,4,ADP order,1742.4999999999995,8,0,0,1774.9533333333331
2024,9,4,ADP value,1934.54,2,1,0,1771.7866666666666
2024,9,4,Model,1642.24,11,0,0,1758.9716666666664
2024,9,4,Blend,1920.2,4,0,0,1764.4583333333333
2024,9,5,ADP order,1718.82,9,0,0,1766.2916666666663
2024,9,5,ADP value,2038.8399999999997,1,1,1,1771.2949999999998
2024,9,5,Model,1629.9399999999998,10,0,0,1757.0966666666666
2024,9,5,Blend,1913.6000000000001,3,1,0,1759.4333333333336
2024,9,6,ADP order,1692.8,7,0,0,1746.93
2024,9,6,ADP value,1894.02,2,1,0,1769.6133333333335
2024,9,6,Model,1601.54,11,0,0,1754.2299999999998
2024,9,6,Blend,1934.0,3,1,0,1758.6583333333335
2024,9,7,ADP order,1694.2999999999997,8,0,0,1745.238333333333
2024,9,7,ADP value,1901.92,1,1,1,1769.2966666666664
2024,9,7,Model,1601.54,11,0,0,1754.2299999999998
2024,9,7,Blend,2016.6000000000004,1,1,1,1761.1983333333335
2024,9,8,ADP order,1726.02,6,0,0,1743.36
2024,9,8,ADP value,1712.84,8,0,0,1756.671666666667
2024,9,8,Model,1742.26,7,0,0,1754.045
2024,9,8,Blend,1853.62,4,0,0,1765.0983333333336
2024,9,9,ADP order,1824.32,4,0,0,1741.71
2024,9,9,ADP value,1892.74,3,1,0,1771.0633333333335
2024,9,9,Model,1705.86,9,0,0,1747.528333333333
2024,9,9,Blend,1853.62,4,0,0,1765.0983333333336
2024,9,10,ADP order,1841.1599999999999,3,1,0,1749.5333333333335
2024,9,10,ADP value,1987.6399999999999,1,1,1,1762.08
2024,9,10,Model,1705.86,9,0,0,1747.528333333333
2024,9,10,Blend,1853.62,4,0,0,1765.0983333333334
2024,9,11,ADP order,1831.2599999999998,5,0,0,1759.4199999999998
2024,9,11,ADP value,1892.5399999999997,4,0,0,1763.0816666666667
2024,9,11,Model,1705.86,9,0,0,1747.528333333333
2024,9,11,Blend,1880.72,4,0,0,1776.3516666666667
2024,10,0,ADP order,1887.3600000000001,4,0,0,1758.9650000000001
2024,10,0,ADP value,1823.8999999999999,7,0,0,1760.4666666666665
2024,10,0,Model,1746.5399999999997,6,0,0,1758.9449999999997
2024,10,0,Blend,1882.7000000000005,5,0,0,1752.818333333333
2024,10,1,ADP order,1912.5,3,1,0,1769.0633333333335
2024,10,1,ADP value,1813.6000000000001,8,0,0,1763.5466666666669
2024,10,1,Model,1765.4399999999998,6,0,0,1760.003333333333
2024,10,1,Blend,1893.7,4,0,0,1751.0849999999998
2024,10,2,ADP order,1677.58,10,0,0,1773.4033333333334
2024,10,2,ADP value,1727.56,7,0,0,1746.6083333333333
2024,10,2,Model,1845.44,4,0,0,1763.9533333333331
2024,10,2,Blend,1893.7,4,0,0,1751.0849999999998
2024,10,3,ADP order,1649.88,10,0,0,1765.3183333333334
2024,10,3,ADP value,1727.56,7,0,0,1746.6083333333333
2024,10,3,Model,1519.8400000000001,11,0,0,1754.4666666666665
2024,10,3,Blend,1853.3400000000001,3,1,0,1758.535
2024,10,4,ADP order,1682.14,9,0,0,1763.085
2024,10,4,ADP value,1631.1599999999999,10,0,0,1754.5449999999998
2024,10,4,Model,1519.8400000000001,11,0,0,1754.4666666666665
2024,10,4,Blend,1845.44,4,0,0,1763.9533333333331
2024,10,5,ADP order,1772.94,6,0,0,1771.1066666666668
2024,10,5,ADP value,1756.5600000000002,7,0,0,1767.9800000000002
2024,10,5,Model,1533.2399999999998,11,0,0,1742.0916666666665
2024,10,5,Blend,1898.3400000000004,4,0,0,1769.2033333333331
2024,10,6,ADP order,1787.54,6,0,0,1764.0650000000003
2024,10,6,ADP value,1903.1599999999999,2,1,0,1768.4399999999998
2024,10,6,Model,1533.2399999999998,11,0,0,1742.0916666666665
2024,10,6,Blend,1686.9199999999996,10,0,0,1753.9616666666668
2024,10,7,ADP order,2073.7599999999998,1,1,1,1759.1850000000002
2024,10,7,ADP value,1951.7599999999998,2,1,0,1761.6133333333335
2024,10,7,Model,1533.2399999999998,11,0,0,1742.0916666666665
2024,10,7,Blend,1671.12,10,0,0,1753.1783333333333
2024,10,8,ADP order,2127.7400000000002,1,1,1,1756.8683333333336
2024,10,8,ADP value,1875.3600000000001,3,1,0,1770.405
2024,10,8,Model,1524.24,11,0,0,1742.125
2024,10,8,Blend,1662.3199999999997,10,0,0,1752.6283333333333
2024,10,9,ADP order,2198.76,1,1,1,1754.6850000000002
2024,10,9,ADP value,2038.8799999999997,1,1,1,1770.3716666666667
2024,10,9,Model,1720.5400000000004,7,0,0,1739.2733333333333
2024,10,9,Blend,1817.4399999999998,4,0,0,1739.488333333333
2024,10,10,ADP order,2102.56,1,1,1,1757.7700000000002
2024,10,10,ADP value,2094.88,2,1,0,1770.9899999999998
2024,10,10,Model,1720.5400000000004,7,0,0,1739.2733333333333
2024,10,10,Blend,1817.4399999999998,4,0,0,1739.488333333333
2024,10,11,ADP order,2094.66,1,1,1,1759.2866666666666
2024,10,11,ADP value,1877.88,4,0,0,1778.551666666667
2024,10,11,Model,1787.1399999999999,5,0,0,1757.4983333333332
2024,10,11,Blend,1783.44,6,0,0,1753.033333333333
2024,11,0,ADP order,1227.9999999999998,12,0,0,1763.7849999999999
2024,11,0,ADP value,1682.8199999999997,10,0,0,1771.7766666666666
2024,11,0,Model,1648.64,10,0,0,1772.408333333333
2024,11,0,Blend,1625.0600000000002,12,0,0,1761.0466666666669
2024,11,1,ADP order,1575.3399999999997,11,0,0,1774.43
2024,11,1,ADP value,1892.8199999999997,4,0,0,1772.5516666666665
2024,11,1,Model,1626.7399999999998,11,0,0,1773.9499999999998
2024,11,1,Blend,1614.1599999999999,11,0,0,1739.635
2024,11,2,ADP order,1749.7199999999998,7,0,0,1767.2233333333336
2024,11,2,ADP value,1847.5200000000002,4,0,0,1762.1050000000002
2024,11,2,Model,1683.4399999999998,10,0,0,1772.5916666666665
2024,11,2,Blend,1713.1200000000001,8,0,0,1744.8900000000003
2024,11,3,ADP order,1919.42,3,1,0,1766.5266666666666
2024,11,3,ADP value,1847.5200000000002,4,0,0,1762.1050000000002
2024,11,3,Model,1767.14,8,0,0,1769.8066666666666
2024,11,3,Blend,1896.0200000000002,2,1,0,1757.946666666667
2024,11,4,ADP order,1863.7800000000002,2,1,0,1764.3633333333335
2024,11,4,ADP value,1984.0200000000002,2,1,0,1759.8499999999997
2024,11,4,Model,1767.14,8,0,0,1769.8066666666666
2024,11,4,Blend,1810.3200000000002,5,0,0,1751.871666666667
2024,11,5,ADP order,1907.18,2,1,0,1766.1499999999999
2024,11,5,ADP value,1855.9200000000003,3,1,0,1761.0649999999998
2024,11,5,Model,1767.14,8,0,0,1769.8066666666666
2024,11,5,Blend,1866.9199999999998,3,1,0,1751.6316666666664
2024,11,6,ADP order,2100.48,1,1,1,1762.7733333333335
2024,11,6,ADP value,1996.8600000000001,1,1,1,1771.3633333333335
2024,11,6,Model,1767.14,8,0,0,1769.8066666666666
2024,11,6,Blend,1885.6999999999998,3,1,0,1746.9149999999997
2024,11,7,ADP order,2114.84,1,1,1,1770.2983333333334
2024,11,7,ADP value,1997.1599999999999,1,1,1,1771.4216666666669
2024,11,7,Model,1811.8399999999997,3,1,0,1738.1416666666667
2024,11,7,Blend,1885.6999999999998,3,1,0,1746.9149999999997
2024,11,8,ADP order,2042.8200000000002,1,1,1,1770.4483333333335
2024,11,8,ADP value,2003.0399999999997,1,1,1,1772.655
2024,11,8,Model,1741.0400000000002,7,0,0,1745.9333333333334
2024,11,8,Blend,1885.6999999999998,3,1,0,1746.9149999999997
2024,11,9,ADP order,1941.8999999999996,2,1,0,1767.9600000000003
2024,11,9,ADP value,1922.76,3,1,0,1758.0933333333335
2024,11,9,Model,1817.6,4,0,0,1747.426666666667
2024,11,9,Blend,1875.12,3,1,0,1764.3316666666667
2024,11,10,ADP order,1874.7199999999998,3,1,0,1767.8666666666668
2024,11,10,ADP value,1882.2599999999998,3,1,0,1762.493333333333
2024,11,10,Model,1817.6,4,0,0,1747.426666666667
2024,11,10,Blend,1893.32,5,0,0,1759.5633333333333
2024,11,11,ADP order,1834.38,4,0,0,1759.7883333333332
2024,11,11,ADP value,1918.4599999999998,2,1,0,1762.1933333333334
2024,11,11,Model,1743.94,6,0,0,1751.6016666666667
2024,11,11,Blend,1953.3599999999997,2,1,0,1757.3983333333333
2024,12,0,ADP order,1821.88,5,0,0,1768.695
2024,12,0,ADP value,1712.78,10,0,0,1755.1283333333333
2024,12,0,Model,1827.2999999999997,5,0,0,1771.625
2024,12,0,Blend,2008.9,1,1,1,1766.55
2024,12,1,ADP order,1960.7,3,1,0,1773.1899999999998
2024,12,1,ADP value,2076.9800000000005,1,1,1,1762.8283333333336
2024,12,1,Model,1688.3000000000002,10,0,0,1776.095
2024,12,1,Blend,2057.4,1,1,1,1768.6083333333333
2024,12,2,ADP order,2074.4,1,1,1,1765.7133333333334
2024,12,2,ADP value,1902.2800000000002,2,1,0,1753.9316666666666
2024,12,2,Model,1688.3000000000002,10,0,0,1776.095
2024,12,2,Blend,1929.1999999999998,3,1,0,1764.0416666666663
2024,12,3,ADP order,1836.5600000000002,5,0,0,1764.29
2024,12,3,ADP value,1874.5800000000002,4,0,0,1756.3400000000001
2024,12,3,Model,1683.3999999999999,10,0,0,1771.6633333333332
2024,12,3,Blend,1985.2999999999997,1,1,1,1763.2499999999998
2024,12,4,ADP order,2028.9600000000003,1,1,1,1763.6733333333334
2024,12,4,ADP value,2073.38,1,1,1,1764.7749999999999
2024,12,4,Model,1705.0,9,0,0,1780.7716666666665
2024,12,4,Blend,2030.6000000000001,2,1,0,1759.9049999999997
2024,12,5,ADP order,1962.7600000000002,3,1,0,1761.265
2024,12,5,ADP value,2190.7799999999997,1,1,1,1765.1450000000002
2024,12,5,Model,1705.0,9,0,0,1780.7716666666665
2024,12,5,Blend,2054.58,1,1,1,1757.9133333333332
2024,12,6,ADP order,2024.6600000000003,1,1,1,1754.6566666666665
2024,12,6,ADP value,2191.7799999999997,1,1,1,1763.9300000000003
2024,12,6,Model,1684.4000000000003,10,0,0,1778.3216666666665
2024,12,6,Blend,2016.38,2,1,0,1768.471666666667
2024,12,7,ADP order,1857.4399999999998,5,0,0,1762.3266666666668
2024,12,7,ADP value,2006.62,1,1,1,1760.843333333333
2024,12,7,Model,1881.98,3,1,0,1764.091666666667
2024,12,7,Blend,2118.48,1,1,1,1769.4383333333335
2024,12,8,ADP order,1821.8600000000001,6,0,0,1765.21
2024,12,8,ADP value,1921.7400000000002,2,1,0,1758.5016666666668
2024,12,8,Model,1881.98,3,1,0,1764.091666666667
2024,12,8,Blend,1955.7399999999996,2,1,0,1775.153333333333
2024,12,9,ADP order,1791.3600000000001,7,0,0,1758.0816666666667
2024,12,9,ADP value,1921.7400000000002,2,1,0,1758.5016666666668
2024,12,9,Model,1785.68,4,0,0,1766.5166666666667
2024,12,9,Blend,1885.3400000000001,3,1,0,1781.4883333333335
2024,12,10,ADP order,1861.0599999999997,5,0,0,1746.6683333333333
2024,12,10,ADP value,1897.1200000000001,2,1,0,1765.5249999999999
2024,12,10,Model,1785.68,4,0,0,1766.5166666666667
2024,12,10,Blend,1865.08,2,1,0,1771.7766666666666
2024,12,11,ADP order,1903.1600000000003,4,0,0,1745.9183333333333
2024,12,11,ADP value,1828.5200000000002,5,0,0,1759.5733333333335
2024,12,11,Model,1715.6000000000001,9,0,0,1781.4349999999997
2024,12,11,Blend,1865.08,2,1,0,1771.7766666666666
2024,13,0,ADP order,1957.96,1,1,1,1747.24
2024,13,0,ADP value,1795.9799999999998,6,0,0,1744.378333333333
2024,13,0,Model,1804.3000000000002,4,0,0,1756.0033333333333
2024,13,0,Blend,1970.2199999999998,2,1,0,1734.4283333333333
2024,13,1,ADP order,1901.0600000000006,4,0,0,1749.79
2024,13,1,ADP value,1865.1799999999998,4,0,0,1735.2316666666666
2024,13,1,Model,1811.9600000000005,4,0,0,1752.84
2024,13,1,Blend,1879.0199999999998,3,1,0,1741.845
2024,13,2,ADP order,2011.44,1,1,1,1772.7066666666663
2024,13,2,ADP value,1943.88,2,1,0,1749.0733333333335
2024,13,2,Model,1592.46,11,0,0,1746.3516666666665
2024,13,2,Blend,1879.0199999999998,3,1,0,1741.845
2024,13,3,ADP order,2121.36,1,1,1,1743.158333333333
2024,13,3,ADP value,1853.68,5,0,0,1741.4983333333332
2024,13,3,Model,1671.8600000000001,9,0,0,1743.0166666666667
2024,13,3,Blend,1992.32,1,1,1,1745.5666666666666
2024,13,4,ADP order,1891.7599999999998,3,1,0,1741.9666666666665
2024,13,4,ADP value,1846.6799999999998,5,0,0,1749.7316666666666
2024,13,4,Model,1671.8600000000001,9,0,0,1743.0166666666667
2024,13,4,Blend,1791.1000000000001,6,0,0,1756.1850000000004
2024,13,5,ADP order,1895.98,4,0,0,1743.885
2024,13,5,ADP value,1904.48,3,1,0,1755.3933333333334
2024,13,5,Model,1746.2800000000002,7,0,0,1745.4216666666669
2024,13,5,Blend,1916.56,1,1,1,1736.8933333333332
2024,13,6,ADP order,1895.98,4,0,0,1743.885
2024,13,6,ADP value,1904.48,3,1,0,1755.3933333333334
2024,13,6,Model,1746.2800000000002,7,0,0,1745.4216666666669
2024,13,6,Blend,1916.56,1,1,1,1736.8933333333332
2024,13,7,ADP order,1812.68,6,0,0,1741.5333333333335
2024,13,7,ADP value,1816.8600000000001,6,0,0,1751.0383333333332
2024,13,7,Model,1746.2800000000002,7,0,0,1745.4216666666669
2024,13,7,Blend,1937.2400000000002,1,1,1,1735.6766666666665
2024,13,8,ADP order,1774.26,6,0,0,1757.7683333333334
2024,13,8,ADP value,1780.6599999999994,5,0,0,1743.8
2024,13,8,Model,1746.2800000000002,7,0,0,1745.4216666666669
2024,13,8,Blend,1941.0399999999997,1,1,1,1734.9849999999997
2024,13,9,ADP order,1857.3600000000001,5,0,0,1760.2766666666666
2024,13,9,ADP value,1614.7600000000002,10,0,0,1742.7916666666663
2024,13,9,Model,1799.8600000000004,6,0,0,1735.631666666667
2024,13,9,Blend,1909.04,3,1,0,1754.6816666666664
2024,13,10,ADP order,1762.7800000000002,7,0,0,1763.8483333333331
2024,13,10,ADP value,1801.98,5,0,0,1738.9166666666667
2024,13,10,Model,1799.8600000000004,6,0,0,1735.631666666667
2024,13,10,Blend,1850.5599999999997,3,1,0,1755.181666666667
2024,13,11,ADP order,1795.6599999999999,6,0,0,1772.8333333333333
2024,13,11,ADP value,1689.0600000000002,9,0,0,1741.0766666666668
2024,13,11,Model,1799.8600000000004,6,0,0,1735.631666666667
